name,headquarters_city,headquarters_state,latitude,longitude
Applied Materials,Santa Clara,CA,37.2333253,-121.6846349
Freeport-McMoRan,Phoenix,AZ,40.3936294,47.7872508
Lithia Motors,Medford,OR,42.4184296,-71.1061639
Blackstone,New York,NY,40.7127281,-74.0060152
Hartford Financial Services Group,Hartford,CT,41.764582,-72.6908547
Aflac,Columbus,GA,39.9622601,-83.0007065
Whirlpool,Benton Harbor,MI,42.1167065,-86.4541894
Union Pacific,Omaha,NE,41.2587459,-95.9383758
International Paper,Memphis,TN,35.1460249,-90.0517638
Altria Group,Richmond,VA,37.5385087,-77.43428
CDW,Lincolnshire,IL,53.1823034,-0.203120854
ManpowerGroup,Milwaukee,WI,43.0349931,-87.922497
PG&E,San Francisco,CA,37.7790262,-122.419906
Carrier Global,Palm Beach Gardens,FL,26.8233946,-80.1386547
Baker Hughes,Houston,TX,29.7589382,-95.3676974
Cleveland-Cliffs,Cleveland,OH,41.4996574,-81.6936772
United States Steel,Pittsburgh,PA,40.4416941,-79.9900861
Becton Dickinson,Franklin Lakes,NJ,41.0167639,-74.2057012
CarMax,Richmond,VA,37.5385087,-77.43428
Sherwin-Williams,Cleveland,OH,41.4996574,-81.6936772
Builders FirstSource,Dallas,TX,32.7762719,-96.7968559
Marsh & McLennan,New York,NY,40.7127281,-74.0060152
PNC Financial Services Group,Pittsburgh,PA,40.4416941,-79.9900861
Lumen Technologies,Monroe,LA,38.2722313,-90.1792484
Avnet,Phoenix,AZ,40.3936294,47.7872508
Tenet Healthcare,Dallas,TX,32.7762719,-96.7968559
Kimberly-Clark,Irving,TX,32.8295183,-96.9442177
Kohl's,Menomonee Falls,WI,43.1790768,-88.1170784
BlackRock,New York,NY,40.7127281,-74.0060152
Jones Lang LaSalle,Chicago,IL,41.8755616,-87.6244212
Lear,Southfield,MI,42.4733689,-83.2218731
Lincoln National,Radnor,PA,40.0463001,-75.3595487
Charles Schwab,Westlake,TX,32.991226,-97.1943701
Ross Stores,Dublin,CA,53.3493795,-6.2605593
Mastercard,Purchase,NY,41.0409305,-73.7145746
Genuine Parts,Atlanta,GA,33.7489924,-84.3902644
WestRock,Atlanta,GA,33.7489924,-84.3902644
EOG Resources,Houston,TX,29.7589382,-95.3676974
Cognizant Technology Solutions,Teaneck,NJ,40.8860164,-74.0072568
Moderna,Cambridge,MA,52.2055314,0.1186637
Steel Dynamics,Fort Wayne,IN,41.0799898,-85.1386015
HF Sinclair,Dallas,TX,32.7762719,-96.7968559
Texas Instruments,Dallas,TX,32.7762719,-96.7968559
Emerson Electric,St. Louis,MO,38.6280278,-90.1910154
WESCO International,Pittsburgh,PA,40.4416941,-79.9900861
General Mills,Minneapolis,MN,44.9772995,-93.2654692
Tenneco,Lake Forest,IL,42.2586461,-87.8407055
Waste Management,Houston,TX,29.7589382,-95.3676974
Viatris,Canonsburg,PA,40.2588431,-80.186732
DISH Network,Englewood,CO,39.6482059,-104.9879641
L3Harris Technologies,Melbourne,FL,-37.8142454,144.9631732
DXC Technology,Tysons,VA,38.918592,-77.2314723
Block,San Francisco,CA,37.7790262,-122.419906
Goodyear Tire & Rubber,Akron,OH,41.083064,-81.518485
Uber Technologies,San Francisco,CA,37.7790262,-122.419906
Colgate-Palmolive,New York,NY,40.7127281,-74.0060152
Stanley Black & Decker,New Britain,CT,-5.2245897,151.55696765353173
DuPont,Wilmington,DE,39.7459468,-75.546589
Stryker,Kalamazoo,MI,42.291707,-85.5872286
NextEra Energy,Juno Beach,FL,49.3371174,-0.4407731
Targa Resources,Houston,TX,29.7589382,-95.3676974
Western Digital,San Jose,CA,37.3361663,-121.890591
PPG Industries,Pittsburgh,PA,40.4416941,-79.9900861
American Electric Power,Columbus,OH,39.9622601,-83.0007065
Gap,San Francisco,CA,37.7790262,-122.419906
BJ's Wholesale Club,Westborough,MA,42.2694308,-71.6129907
Reinsurance Group of America,Chesterfield,MO,37.3859982,-77.578509
Kinder Morgan,Houston,TX,29.7589382,-95.3676974
Oneok,Tulsa,OK,36.1563122,-95.9927516
Expeditors Intl. of Washington,Seattle,WA,47.6038321,-122.330062
Advanced Micro Devices,Santa Clara,CA,37.2333253,-121.6846349
Fiserv,Brookfield,WI,41.8228378,-87.848085
Estee Lauder,New York,NY,40.7127281,-74.0060152
Bank of New York Mellon,New York,NY,40.7127281,-74.0060152
Laboratory Corp. of America,Burlington,NC,44.4761601,-73.212906
Regeneron Pharmaceuticals,Tarrytown,NY,41.0762077,-73.8587461
Land O'Lakes,Arden Hills,MN,45.0761409,-93.1666945
Cheniere Energy,Houston,TX,29.7589382,-95.3676974
Southwest Airlines,Dallas,TX,32.7762719,-96.7968559
Adobe,San Jose,CA,37.3361663,-121.890591
Synchrony Financial,Stamford,CT,41.0534302,-73.5387341
Corteva,Indianapolis,IN,39.7683331,-86.1583502
Fidelity National Financial,Jacksonville,FL,30.3321838,-81.655651
DTE Energy,Detroit,MI,42.3315509,-83.0466403
Murphy USA,El Dorado,AR,33.2115087,-92.6650144
Halliburton,Houston,TX,29.7589382,-95.3676974
Automatic Data Processing,Roseland,NJ,37.278847,-94.84409136
Edison International,Rosemead,CA,34.0676169,-118.0879763
BorgWarner,Auburn Hills,MI,42.6875323,-83.2341028
Nordstrom,Seattle,WA,47.6038321,-122.330062
Loews,New York,NY,40.7127281,-74.0060152
Guardian Life Ins. Co. of America,New York,NY,40.7127281,-74.0060152
Pioneer Natural Resources,Irving,TX,32.8295183,-96.9442177
AutoZone,Memphis,TN,35.1460249,-90.0517638
Lam Research,Fremont,CA,37.5482697,-121.988571
American Family Insurance Group,Madison,WI,43.074761,-89.3837613
Illinois Tool Works,Glenview,IL,38.3084193,-85.6505526
Parker-Hannifin,Cleveland,OH,41.4996574,-81.6936772
Otis Worldwide,Farmington,CT,44.6402434,-93.1435497
Omnicom Group,New York,NY,40.7127281,-74.0060152
Principal Financial,Des Moines,IA,41.5910323,-93.6046655
Dominion Energy,Richmond,VA,37.5385087,-77.43428
Kellogg,Battle Creek,MI,42.3192548,-85.1824269
Fluor,Irving,TX,32.8295183,-96.9442177
AECOM,Dallas,TX,32.7762719,-96.7968559
Reliance Steel & Aluminum,Los Angeles,CA,34.0536909,-118.242766
Jacobs Solutions,Dallas,TX,32.7762719,-96.7968559
Corning,Corning,NY,42.1435257,-77.0543408
Farmers Insurance Exchange,Woodland Hills,CA,34.1684364,-118.6058382
Qurate Retail,Englewood,CO,39.6482059,-104.9879641
Pacific Life,Newport Beach,CA,33.6170092,-117.9294401
PulteGroup,Atlanta,GA,33.7489924,-84.3902644
Fidelity National Information Services,Jacksonville,FL,30.3321838,-81.655651
IQVIA Holdings,Durham,NC,54.666667,-1.75
Marriott International,Bethesda,MD,38.9846816,-77.0942447
Berry Global Group,Evansville,IN,37.970495,-87.5715641
Ball,Westminster,CO,51.5004439,-0.1265398
Group 1 Automotive,Houston,TX,29.7589382,-95.3676974
Leidos Holdings,Reston,VA,38.9583737,-77.3579805
Wayfair,Boston,MA,42.3554334,-71.060511
Consolidated Edison,New York,NY,40.7127281,-74.0060152
Ameriprise Financial,Minneapolis,MN,44.9772995,-93.2654692
Xcel Energy,Minneapolis,MN,44.9772995,-93.2654692
O'Reilly Automotive,Springfield,MO,39.7990175,-89.6439575
Global Partners,Waltham,MA,42.3756401,-71.2358004
Discover Financial Services,Riverwoods,IL,42.1676068,-87.8970986
Rocket Companies,Detroit,MI,42.3315509,-83.0466403
LKQ,Chicago,IL,41.8755616,-87.6244212
W.W. Grainger,Lake Forest,IL,42.2586461,-87.8407055
Quanta Services,Houston,TX,29.7589382,-95.3676974
Crown Holdings,Yardley,PA,40.245664,-74.8459972
Fox,New York,NY,40.7127281,-74.0060152
Sempra,San Diego,CA,32.7174202,-117.162772
Markel,Glen Allen,VA,37.316934,-90.02781236
Carvana,Tempe,AZ,33.4255117,-111.940016
XPO,Greenwich,CT,51.46862565,0.048830573
Baxter International,Deerfield,IL,42.1711365,-87.8445119
Ecolab,St. Paul,MN,53.9446204,-111.2100163
Tractor Supply,Brentwood,TN,37.9317766,-121.696026
Andersons,Maumee,OH,41.5628294,-83.6538244
Keurig Dr Pepper,Burlington,MA,44.4761601,-73.212906
Universal Health Services,King of Prussia,PA,40.0908111,-75.3832484
CSX,Jacksonville,FL,30.3321838,-81.655651
Henry Schein,Melville,NY,50.9307241,-102.807296
Sonic Automotive,Charlotte,NC,35.2272086,-80.8430827
eBay,San Jose,CA,37.3361663,-121.890591
Textron,Providence,RI,41.8239891,-71.4128343
Jones Financial (Edward Jones),Des Peres,MO,38.6049811,-90.4426837
Community Health Systems,Franklin,TN,33.2002659,-95.2231752
Mosaic,Tampa,FL,27.9477595,-82.458444
Thor Industries,Elkhart,IN,41.6012796,-85.8590603
Dick's Sporting Goods,Coraopolis,PA,40.5184013,-80.1667247
Newmont,Denver,CO,39.7392364,-104.984862
Devon Energy,Oklahoma City,OK,35.4729886,-97.5170536
Warner Bros. Discovery,New York,NY,40.7127281,-74.0060152
J.B. Hunt Transport Services,Lowell,AR,42.6414437,-71.3085329
Alcoa,Pittsburgh,PA,40.4416941,-79.9900861
Peter Kiewit Sons',Omaha,NE,41.2587459,-95.9383758
Aramark,Philadelphia,PA,39.9527237,-75.1635262
Vistra,Irving,TX,32.8295183,-96.9442177
State Street,Boston,MA,42.3554334,-71.060511
Unum Group,Chattanooga,TN,35.0457219,-85.3094883
Alleghany,New York,NY,40.7127281,-74.0060152
Boston Scientific,Marlborough,MA,42.3459271,-71.5522874
Westlake,Houston,TX,29.7589382,-95.3676974
Entergy,New Orleans,LA,29.9759983,-90.0782127
International Flavors & Fragrances,New York,NY,40.7127281,-74.0060152
DaVita,Denver,CO,39.7392364,-104.984862
Mutual of Omaha Insurance,Omaha,NE,41.2587459,-95.9383758
Assurant,New York,NY,40.7127281,-74.0060152
Liberty Media,Englewood,CO,39.6482059,-104.9879641
Hormel Foods,Austin,MN,30.2711286,-97.7436995
Icahn Enterprises,Sunny Isles Beach,FL,25.939003,-80.12553387
Republic Services,Phoenix,AZ,40.3936294,47.7872508
Mohawk Industries,Calhoun,GA,28.5031572,-96.6736551
Conagra Brands,Chicago,IL,41.8755616,-87.6244212
Norfolk Southern,Atlanta,GA,33.7489924,-84.3902644
AES,Arlington,VA,32.7355816,-97.1071186
AGCO,Duluth,GA,46.7729322,-92.1251218
Caesars Entertainment,Reno,NV,39.5261206,-119.8126581
Equitable Holdings,New York,NY,40.7127281,-74.0060152
Advance Auto Parts,Raleigh,NC,35.7803977,-78.6390989
Biogen,Cambridge,MA,52.2055314,0.1186637
Auto-Owners Insurance,Lansing,MI,42.7337712,-84.5553805
Booking Holdings,Norwalk,CT,41.1175966,-73.4078968
Amphenol,Wallingford,CT,51.5982905,-1.1252511
Quest Diagnostics,Secaucus,NJ,40.7899291,-74.0566735
FirstEnergy,Akron,OH,41.083064,-81.518485
DCP Midstream,Denver,CO,39.7392364,-104.984862
Ally Financial,Detroit,MI,42.3315509,-83.0466403
Delek US Holdings,Brentwood,TN,37.9317766,-121.696026
Williams,Tulsa,OK,36.1563122,-95.9927516
Newell Brands,Atlanta,GA,33.7489924,-84.3902644
Eastman Chemical,Kingsport,TN,36.550238,-82.5594293
Air Products & Chemicals,Allentown,PA,40.6022059,-75.4712794
Thrivent Financial for Lutherans,Minneapolis,MN,44.9772995,-93.2654692
Molson Coors Beverage,Chicago,IL,41.8755616,-87.6244212
Interpublic Group,New York,NY,40.7127281,-74.0060152
Weyerhaeuser,Seattle,WA,47.6038321,-122.330062
Altice USA,Long Island City,NY,40.7415095,-73.9569751
Raymond James Financial,St. Petersburg,FL,59.9606739,30.1586551
EMCOR Group,Norwalk,CT,41.1175966,-73.4078968
Eversource Energy,Springfield,MA,39.7990175,-89.6439575
Yum China Holdings,Plano,TX,33.0136764,-96.6925096
Asbury Automotive Group,Duluth,GA,46.7729322,-92.1251218
Owens & Minor,Mechanicsville,VA,41.9044574,-91.2546067
Public Service Enterprise Group,Newark,NJ,40.735657,-74.1723667
United Rentals,Stamford,CT,41.0534302,-73.5387341
MGM Resorts International,Las Vegas,NV,36.1672559,-115.148516
Ryder System,Miami,FL,25.7741728,-80.19362
Intuit,Mountain View,CA,37.3893889,-122.0832101
Cincinnati Financial,Fairfield,OH,39.7886111,-82.6418883
Erie Insurance Group,Erie,PA,42.1294712,-80.0852695
Univar Solutions,Downers Grove,IL,41.7936822,-88.0102281
Huntington Ingalls Industries,Newport News,VA,37.0914429,-76.5213892
W.R. Berkley,Greenwich,CT,51.46862565,0.048830573
Western & Southern Financial Group,Cincinnati,OH,39.1014537,-84.5124602
Insight Enterprises,Tempe,AZ,33.4255117,-111.940016
News Corp.,New York,NY,40.7127281,-74.0060152
American Tower,Boston,MA,42.3554334,-71.060511
Old Republic International,Chicago,IL,41.8755616,-87.6244212
Burlington Stores,Burlington,NJ,44.4761601,-73.212906
Avis Budget Group,Parsippany,NJ,40.8578772,-74.4259866
ODP,Boca Raton,FL,26.3586885,-80.0830984
VF,Denver,CO,39.7392364,-104.984862
Bed Bath & Beyond,Union,NJ,37.4616454,-89.2504793
Seaboard,Merriam,KS,39.0168058,-94.689947
First American Financial,Santa Ana,CA,33.7494951,-117.8732213
Intercontinental Exchange,Atlanta,GA,33.7489924,-84.3902644
PVH,New York,NY,40.7127281,-74.0060152
Apollo Global Management,New York,NY,40.7127281,-74.0060152
Jefferies Financial Group,New York,NY,40.7127281,-74.0060152
Hershey,Hershey,PA,40.2854881,-76.6506001
NVR,Reston,VA,38.9583737,-77.3579805
Foot Locker,New York,NY,40.7127281,-74.0060152
Dana,Maumee,OH,41.5628294,-83.6538244
SpartanNash,Byron Center,MI,42.81928795,-85.72791602
Olin,Clayton,MO,33.5204959,-84.3591713
Chewy,Dania Beach,FL,26.0538446,-80.15739451
Jackson Financial,Lansing,MI,42.7337712,-84.5553805
Activision Blizzard,Santa Monica,CA,34.0194704,-118.491227
Toll Brothers,Fort Washington,PA,38.738019,-77.0020756
Carlyle Group,Washington,DC,38.8950368,-77.0365427
Graybar Electric,St. Louis,MO,38.6280278,-90.1910154
Ovintiv,Denver,CO,39.7392364,-104.984862
UFP Industries,Grand Rapids,MI,42.9632425,-85.6678639
Ulta Beauty,Bolingbrook,IL,41.7003302,-88.0717708
Constellation Brands,Victor,NY,41.7313887,-92.2979429
Expedia Group,Seattle,WA,47.6038321,-122.330062
CommScope Holding,Hickory,NC,37.959055,-93.3334746
Celanese,Irving,TX,32.8295183,-96.9442177
Global Payments,Atlanta,GA,33.7489924,-84.3902644
Owens Corning,Toledo,OH,39.8560679,-4.0239568
Campbell Soup,Camden,NJ,39.9448402,-75.1198911
Huntsman,The Woodlands,TX,30.1734194,-95.504686
Franklin Resources,San Mateo,CA,37.496904,-122.3330573
Avery Dennison,Glendale,CA,34.1469416,-118.2478471
Masco,Livonia,MI,42.36837,-83.3527097
CenterPoint Energy,Houston,TX,29.7589382,-95.3676974
Fifth Third Bancorp,Cincinnati,OH,39.1014537,-84.5124602
WEC Energy Group,Milwaukee,WI,43.0349931,-87.922497
S&P Global,New York,NY,40.7127281,-74.0060152
FM Global,Johnston,RI,35.5285816,-78.3768021
Polaris,Medina,MN,46.8250388,103.8499736
Williams-Sonoma,San Francisco,CA,37.7790262,-122.419906
Autoliv,Auburn Hills,MI,42.6875323,-83.2341028
Arthur J. Gallagher,Rolling Meadows,IL,42.0841936,-88.0131275
Motorola Solutions,Chicago,IL,41.8755616,-87.6244212
Zillow Group,Seattle,WA,47.6038321,-122.330062
Opendoor Technologies,San Francisco,CA,37.7790262,-122.419906
J.M. Smucker,Orrville,OH,32.3062505,-87.2455492
Anywhere Real Estate,Madison,NJ,43.074761,-89.3837613
Oshkosh,Oshkosh,WI,44.0206919,-88.5408574
MasTec,Coral Gables,FL,25.7331105,-80.2585107
GXO Logistics,Greenwich,CT,51.46862565,0.048830573
APA,Houston,TX,29.7589382,-95.3676974
Boise Cascade,Boise,ID,43.6008183,-116.2421086
Dover,Downers Grove,IL,41.7936822,-88.0102281
Genworth Financial,Richmond,VA,37.5385087,-77.43428
Bath & Body Works,Columbus,OH,39.9622601,-83.0007065
Booz Allen Hamilton Holding,McLean,VA,40.4631789,-88.8196613
Coinbase Global,Wilmington,DE,39.7459468,-75.546589
Zimmer Biomet Holdings,Warsaw,IN,52.2319581,21.0067249
Westinghouse Air Brake Technologies,Pittsburgh,PA,40.4416941,-79.9900861
Zoetis,Parsippany,NJ,40.8578772,-74.4259866
Packaging Corp. of America,Lake Forest,IL,42.2586461,-87.8407055
LPL Financial Holdings,San Diego,CA,32.7174202,-117.162772
T. Rowe Price,Baltimore,MD,39.2908816,-76.610759
Fortune Brands Innovations,Deerfield,IL,42.1711365,-87.8445119
Casey's General Stores,Ankeny,IA,41.7320796,-93.605092
A-Mark Precious Metals,El Segundo,CA,33.917028,-118.4156337
Hess,New York,NY,40.7127281,-74.0060152
Vertex Pharmaceuticals,Boston,MA,42.3554334,-71.060511
KeyCorp,Cleveland,OH,41.4996574,-81.6936772
Chipotle Mexican Grill,Newport Beach,CA,33.6170092,-117.9294401
CMS Energy,Jackson,MI,32.2998686,-90.1830408
Arconic,Pittsburgh,PA,40.4416941,-79.9900861
Taylor Morrison Home,Scottsdale,AZ,33.4942189,-111.926018
American Financial Group,Cincinnati,OH,39.1014537,-84.5124602
UGI,King of Prussia,PA,40.0908111,-75.3832484
Science Applications International,Reston,VA,38.9583737,-77.3579805
Avantor,Radnor,PA,40.0463001,-75.3595487
Hanesbrands,Winston-Salem,NC,36.0998131,-80.2440518
Clorox,Oakland,CA,37.8044557,-122.271356
KBR,Houston,TX,29.7589382,-95.3676974
TravelCenters of America,Westlake,OH,32.991226,-97.1943701
Hertz Global Holdings,Estero,FL,26.4381474,-81.8067537
Analog Devices,Wilmington,MA,39.7459468,-75.546589
Securian Financial Group,St. Paul,MN,53.9446204,-111.2100163
Darden Restaurants,Orlando,FL,28.5421109,-81.3790304
Graphic Packaging Holding,Atlanta,GA,33.7489924,-84.3902644
NCR,Atlanta,GA,33.7489924,-84.3902644
Brighthouse Financial,Charlotte,NC,35.2272086,-80.8430827
PPL,Allentown,PA,40.6022059,-75.4712794
Cintas,Cincinnati,OH,39.1014537,-84.5124602
Xerox Holdings,Norwalk,CT,41.1175966,-73.4078968
Rockwell Automation,Milwaukee,WI,43.0349931,-87.922497
Citizens Financial Group,Providence,RI,41.8239891,-71.4128343
KLA,Milpitas,CA,37.4332273,-121.8989248
Camping World Holdings,Lincolnshire,IL,53.1823034,-0.203120854
Ingredion,Westchester,IL,41.1763139,-73.7907554
Veritiv,Atlanta,GA,33.7489924,-84.3902644
Beacon Roofing Supply,Herndon,VA,39.909726,-100.785153
Diamondback Energy,Midland,TX,31.83688,-102.0103767
Victoria's Secret,Reynoldsburg,OH,39.9547861,-82.8121191
Academy Sports and Outdoors,Katy,TX,29.7857853,-95.8243956
Sanmina,San Jose,CA,37.3361663,-121.890591
ON Semiconductor,Phoenix,AZ,40.3936294,47.7872508
Commercial Metals,Irving,TX,32.8295183,-96.9442177
EnLink Midstream,Dallas,TX,32.7762719,-96.7968559
Southwestern Energy,Spring,TX,30.0798826,-95.4172549
Equinix,Redwood City,CA,37.4863239,-122.232523
Dillard's,Little Rock,AR,34.7465071,-92.2896267
Regions Financial,Birmingham,AL,52.4796992,-1.9026911
Yum Brands,Louisville,KY,38.2542376,-85.759407
Landstar System,Jacksonville,FL,30.3321838,-81.655651
CF Industries Holdings,Deerfield,IL,42.1711365,-87.8445119
Northern Trust,Chicago,IL,41.8755616,-87.6244212
Robert Half International,Menlo Park,CA,37.4519671,-122.177992
Compass,New York,NY,40.7127281,-74.0060152
Hasbro,Pawtucket,RI,41.8789531,-71.3821203
Roper Technologies,Sarasota,FL,27.3365805,-82.5308545
ARKO,Richmond,VA,37.5385087,-77.43428
Frontier Communications,Norwalk,CT,41.1175966,-73.4078968
Ameren,St. Louis,MO,38.6280278,-90.1910154
Walmart,Bentonville,AR,36.3728538,-94.2088172
Amazon,Seattle,WA,47.6038321,-122.330062
Exxon Mobil,Irving,TX,32.8295183,-96.9442177
Apple,Cupertino,CA,37.3228934,-122.0322895
UnitedHealth Group,Minnetonka,MN,44.9405086,-93.4638936
CVS Health,Woonsocket,RI,42.0028761,-71.5147839
Berkshire Hathaway,Omaha,NE,41.2587459,-95.9383758
Alphabet,Mountain View,CA,37.3893889,-122.0832101
McKesson,Irving,TX,32.8295183,-96.9442177
Chevron,San Ramon,CA,37.7648021,-121.9544387
AmerisourceBergen,Conshohocken,PA,40.0792766,-75.3015714
Costco Wholesale,Issaquah,WA,47.5348778,-122.0432974
Microsoft,Redmond,WA,47.6694141,-122.1238767
Cardinal Health,Dublin,OH,53.3493795,-6.2605593
Cigna,Bloomfield,CT,40.7510398,-92.4143872
Marathon Petroleum,Findlay,OH,41.0413873,-83.6503982
Phillips 66,Houston,TX,29.7589382,-95.3676974
Valero Energy,San Antonio,TX,29.4246002,-98.4951405
Ford Motor,Dearborn,MI,42.3222599,-83.1763145
Home Depot,Atlanta,GA,33.7489924,-84.3902644
General Motors,Detroit,MI,42.3315509,-83.0466403
Elevance Health,Indianapolis,IN,39.7683331,-86.1583502
JPMorgan Chase,New York,NY,40.7127281,-74.0060152
Kroger,Cincinnati,OH,39.1014537,-84.5124602
Centene,St. Louis,MO,38.6280278,-90.1910154
Verizon Communications,New York,NY,40.7127281,-74.0060152
Walgreens Boots Alliance,Deerfield,IL,42.1711365,-87.8445119
Fannie Mae,Washington,DC,38.8950368,-77.0365427
Comcast,Philadelphia,PA,39.9527237,-75.1635262
AT&T,Dallas,TX,32.7762719,-96.7968559
Meta Platforms,Menlo Park,CA,37.4519671,-122.177992
Bank of America,Charlotte,NC,35.2272086,-80.8430827
Target,Minneapolis,MN,44.9772995,-93.2654692
Dell Technologies,Round Rock,TX,30.5085915,-97.6788056
Archer Daniels Midland,Chicago,IL,41.8755616,-87.6244212
Citigroup,New York,NY,40.7127281,-74.0060152
UPS,Atlanta,GA,33.7489924,-84.3902644
Pfizer,New York,NY,40.7127281,-74.0060152
Lowe's,Mooresville,NC,35.5848596,-80.8100724
Johnson & Johnson,New Brunswick,NJ,46.500283,-66.750183
FedEx,Memphis,TN,35.1460249,-90.0517638
Humana,Louisville,KY,38.2542376,-85.759407
Energy Transfer,Dallas,TX,32.7762719,-96.7968559
State Farm Insurance,Bloomington,IL,39.1670396,-86.5342881
Freddie Mac,McLean,VA,40.4631789,-88.8196613
PepsiCo,Purchase,NY,41.0409305,-73.7145746
Wells Fargo,San Francisco,CA,37.7790262,-122.419906
Walt Disney,Burbank,CA,34.1812089,-118.307201
ConocoPhillips,Houston,TX,29.7589382,-95.3676974
Tesla,Austin,TX,30.2711286,-97.7436995
Procter & Gamble,Cincinnati,OH,39.1014537,-84.5124602
General Electric,Boston,MA,42.3554334,-71.060511
Albertsons,Boise,ID,43.6008183,-116.2421086
MetLife,New York,NY,40.7127281,-74.0060152
Goldman Sachs Group,New York,NY,40.7127281,-74.0060152
Sysco,Houston,TX,29.7589382,-95.3676974
Raytheon Technologies,Arlington,VA,32.7355816,-97.1071186
Boeing,Arlington,VA,32.7355816,-97.1071186
StoneX Group,New York,NY,40.7127281,-74.0060152
Lockheed Martin,Bethesda,MD,38.9846816,-77.0942447
Morgan Stanley,New York,NY,40.7127281,-74.0060152
Intel,Santa Clara,CA,37.2333253,-121.6846349
HP,Palo Alto,CA,37.4443293,-122.1598465
TD Synnex,Fremont,CA,37.5482697,-121.988571
IBM,Armonk,NY,41.1264847,-73.7139777
HCA Healthcare,Nashville,TN,36.1622767,-86.7742984
Prudential Financial,Newark,NJ,40.735657,-74.1723667
Caterpillar,Irving,TX,32.8295183,-96.9442177
Merck,Rahway,NJ,40.6081591,-74.2776468
World Fuel Services,Miami,FL,25.7741728,-80.19362
New York Life Insurance,New York,NY,40.7127281,-74.0060152
Enterprise Products Partners,Houston,TX,29.7589382,-95.3676974
AbbVie,North Chicago,IL,42.327724,-87.8394189
Plains GP Holdings,Houston,TX,29.7589382,-95.3676974
Dow,Midland,MI,31.83688,-102.0103767
AIG,New York,NY,40.7127281,-74.0060152
American Express,New York,NY,40.7127281,-74.0060152
Publix Super Markets,Lakeland,FL,28.0394654,-81.9498042
Charter Communications,Stamford,CT,41.0534302,-73.5387341
Tyson Foods,Springdale,AR,36.1867442,-94.1288142
Deere,Moline,IL,41.5058344,-90.5136642
Cisco Systems,San Jose,CA,37.3361663,-121.890591
Nationwide,Columbus,OH,39.9622601,-83.0007065
Allstate,Northbrook,IL,42.128704,-87.8265089
Delta Air Lines,Atlanta,GA,33.7489924,-84.3902644
Liberty Mutual Insurance Group,Boston,MA,42.3554334,-71.060511
TJX,Framingham,MA,42.2773177,-71.4165905
Progressive,Mayfield Village,OH,43.759996799999996,-79.78382001
American Airlines Group,Fort Worth,TX,32.753177,-97.3327459
CHS,Inver Grove Heights,MN,44.8479039,-93.0428119
Performance Food Group,Richmond,VA,37.5385087,-77.43428
PBF Energy,Parsippany,NJ,40.8578772,-74.4259866
Nike,Beaverton,OR,45.4871723,-122.80378
Best Buy,Richfield,MN,44.8766431,-93.2877877
